id,name,carrier,state,tier,brand_or_generic,created_at,updated_at
5577,griseofulvin microsize,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5578,griseofulvin ultramicrosize,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5579,LIPTRUZET,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5580,VYTORIN 10MG-10MG,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5581,"VYTORIN 10MG-20MG, 40MG-10MG",Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5582,VYTORIN 80MG-10MG,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5583,LOVAZA (Use Omega-3- acid Ethyl Esters),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5584,omega-3-acid ethyl esters,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5585,VASCEPA,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5586,cholestyramine,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5587,cholestyramine light,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5588,COLESTID (UseColestipol HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5589,COLESTID FLAVORED(Use Colestipol HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5590,colestipol hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5591,QUESTRAN (UseCholestyramine),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5592,QUESTRAN LIGHT (UseCholestyramine Light),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5593,WELCHOL,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5594,"ANTARA 130 MG, 43 MG(Use Fenofibrate Micronized)",Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5595,"ANTARA 30 MG, 90 MG",Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5596,choline fenofibrate,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5597,"FENOFIBRATE CAPS 150MG, 50 MG",Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5598,PALGIC (UseCarbinoxamine Maleate),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5599,CLARINEX REDITABS 2.5MG (Use Desloratadine),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5600,CLARINEX REDITABS 5MG (Use Desloratadine),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5601,CLARINEX SYRP 0.5 MG/ML,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5602,CLARINEX TABS 5 MG(Use Desloratadine),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5603,desloratadine tabs 5 mg,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5604,"desloratadine tbdp 2.5 mg, 5 mg",Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5605,levocetirizine dihydrochloride soln or 2.5 mg/5ml,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5606,levocetirizine dihydrochloride tabs or 5 mg,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5607,XYZAL SOLN 2.5 MG/5ML(Use Levocetirizine Dihydrochloride),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5608,XYZAL TABS 5 MG (UseLevocetirizine Dihydrochloride),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5609,PHENERGAN  (UsePromethazine HCl),Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5610,"promethazine hcl soln ij 25 mg/ml, 50 mg/ml",Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5611,promethazine hcl soln or6.25 mg/5ml,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5612,"promethazine hcl supp re12.5 mg, 25 mg",Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5613,promethazine hcl syrp or6.25 mg/5ml,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5614,"promethazine hcl tabs or12.5 mg, 25 mg, 50 mg",Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5615,promethegan,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5616,cyproheptadine hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5617,LESCOL XL,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5618,LIPITOR (Use Atorvastatin Calcium),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5619,LIVALO,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5620,lovastatin,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5621,MEVACOR  (UseLovastatin),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5622,"PRAVACHOL 20 MG, 80MG (Use Pravastatin Sodium)",Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5623,PRAVACHOL 40 MG (UsePravastatin Sodium),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5624,"pravastatin sodium 10 mg, 20 mg, 80 mg",Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5625,pravastatin sodium 40 mg,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5626,SIMCOR,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5627,simvastatin,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5628,ZOCOR (Use Simvastatin),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5629,ZETIA,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5630,JUXTAPID,Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5631,niacin (antihyperlipidemic),Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5632,NIASPAN,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5633,ACCUPRIL (Use Quinapril HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5634,ACEON (Use Perindopril Erbumine),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5635,ALTACE (Use Ramipril),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5636,fenofibrate micronized,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5637,"fenofibrate tabs 145 mg, 160 mg, 48 mg, 54 mg",Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5638,fenofibrate tabs 160 mg,Health Net,CA,NF,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5639,fenofibric acid,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5640,FENOGLIDE,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5641,"FIBRICOR 105 MG, 35 MG",Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5642,"FIBRICOR 105 MG, 35 MG(Use Fenofibric Acid)",Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5643,gemfibrozil,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5644,LIPOFEN,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5645,LOFIBRA (UseFenofibrate Micronized),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5646,LOFIBRA (UseFenofibrate),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5647,LOPID (Use Gemfibrozil),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5648,TRICOR (Use Fenofibrate),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5649,TRIGLIDE,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5650,TRILIPIX (Use Choline Fenofibrate),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5651,"ADVICOR 20MG-1000MG, 20MG-500MG, 20MG-750MG",Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5652,ADVICOR 40MG-1000MG,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5653,ALTOPREV,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5654,atorvastatin calcium,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5655,"CRESTOR 10 MG, 20 MG,40 MG",Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5656,CRESTOR 5 MG,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5657,fluvastatin sodium,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5658,LESCOL (Use Fluvastatin Sodium),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5659,DIOVAN (Use Valsartan),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5660,EDARBI,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5661,eprosartan mesylate,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5662,irbesartan,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5663,losartan potassium,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5664,MICARDIS (UseTelmisartan),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5665,telmisartan,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5666,TEVETEN (UseEprosartan Mesylate),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5667,valsartan,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5668,CARDURA (UseDoxazosin Mesylate),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5669,CATAPRES (UseClonidine HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5670,CATAPRES-TTS-1 (UseClonidine HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5671,CATAPRES-TTS-2 (UseClonidine HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5672,CATAPRES-TTS-3 (UseClonidine HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5673,clonidine hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5674,doxazosin mesylate,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5675,guanfacine hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5676,methyldopa,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5677,MINIPRESS (UsePrazosin HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5678,prazosin hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5679,reserpine,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5680,TENEX (Use Guanfacine HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5681,terazosin hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5682,benazepril hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5683,captopril,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5684,enalapril maleate,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5685,EPANED,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5686,fosinopril sodium,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5687,lisinopril,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5688,LOTENSIN (UseBenazepril HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5689,MAVIK (Use Trandolapril),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5690,moexipril hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5691,perindopril erbumine,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5692,PRINIVIL (Use Lisinopril),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5693,quinapril hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5694,ramipril,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5695,trandolapril,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5696,UNIVASC (Use Moexipril HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5697,VASOTEC (Use Enalapril Maleate),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5698,ZESTRIL (Use Lisinopril),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5699,DIBENZYLINE,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5700,ATACAND (UseCandesartan Cilexetil),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5701,AVAPRO (Use Irbesartan),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5702,BENICAR,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5703,candesartan cilexetil,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5704,COZAAR (Use Losartan Potassium),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5705,HYZAAR (Use Losartan Potassium & Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5706,irbesartan- hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5707,lisinopril & hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5708,LOPRESSOR HCT (UseMetoprolol & Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5709,losartan potassium & hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5710,LOTENSIN HCT (UseBenazepril & Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5711,LOTREL  (Use Amlodipine Besylate-Benazepril HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5712,methyldopa/hydrochlorothia zide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5713,metoprolol & hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5714,metoprolol/hydrochlorothiaz ide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5715,MICARDIS HCT (UseTelmisartan- Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5716,moexipril- hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5717,nadolol & bendroflumethiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5718,PRINZIDE (Use Lisinopril& Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5719,propranolol/hydrochlorothia zide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5720,quinapril- hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5721,TARKA,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5722,TEKAMLO,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5723,TEKTURNA HCT,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5724,telmisartan-amlodipine,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5725,telmisartan- hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5726,ACCURETIC (UseQuinapril- Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5727,amlodipine besylate- benazepril hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5728,AMTURNIDE,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5729,ATACAND HCT (UseCandesartan Cilexetil- Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5730,atenolol & chlorthalidone,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5731,AVALIDE (Use Irbesartan- Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5732,AZOR,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5733,benazepril & hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5734,BENICAR HCT,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5735,bisoprolol & hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5736,candesartan cilexetil- hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5737,captopril/hydrochlorothiazid e,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5738,clorpres,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5739,CORZIDE (Use Nadolol & Bendroflumethiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5740,DIOVAN HCT (UseValsartan- Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5741,DUTOPROL,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5742,EDARBYCLOR,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5743,enalapril maleate & hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5744,EXFORGE,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5745,EXFORGE HCT,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5746,fosinopril sodium & hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5747,TENORETIC 100 (UseAtenolol & Chlorthalidone),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5748,TENORETIC 50 (UseAtenolol & Chlorthalidone),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5749,TEVETEN HCT,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5750,TRIBENZOR,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5751,TWYNSTA (UseTelmisartan-Amlodipine),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5752,UNIRETIC  (Use Moexipril- Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5753,valsartan- hydrochlorothiazide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5754,VALTURNA,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5755,VASERETIC (UseEnalapril Maleate & Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5756,ZESTORETIC (UseLisinopril & Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5757,ZIAC (Use Bisoprolol & Hydrochlorothiazide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5758,TEKTURNA,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5759,eplerenone,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5760,INSPRA (Use Eplerenone),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5761,"hydralazine hcl tabs or 10 mg, 100 mg, 25 mg, 50 mg",Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5762,minoxidil,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5763,atovaquone-proguanil hcl,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5764,COARTEM,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5765,MALARONE (UseAtovaquone-Proguanil HCl),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5766,TEMODAR (UseTemozolomide),Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5767,temozolomide,Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5768,capecitabine,Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5769,FLUDARA (UseFludarabine Phosphate),Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5770,fludarabine phosphate solr 50 mg,Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5771,mercaptopurine,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5772,"methotrexate sodium soln ij 1 gm/40ml, 100 mg/4ml,200 mg/8ml, 25 mg/ml, 250mg/10ml, 50 mg/2ml",Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5773,methotrexate sodium tabs or 2.5 mg,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5774,PURINETHOL (UseMercaptopurine),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5775,PURIXAN,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5776,TABLOID,Health Net,CA,2,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5777,TREXALL,Health Net,CA,3,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5778,XELODA (UseCapecitabine),Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5779,RITUXAN,Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5780,ERIVEDGE,Health Net,CA,SP,brand,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5781,anastrozole,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5782,ARIMIDEX (UseAnastrozole),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5783,AROMASIN (UseExemestane),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5784,bicalutamide,Health Net,CA,1,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
5785,CASODEX (UseBicalutamide),Health Net,CA,GP,generic,2014-10-09T23:38:33-07:00,2014-10-09T23:38:33-07:00
